,rooms,area,price
2226,3,50.4,296.0
2227,4,57.12,302.736
2228,2,48.9,303.18
2229,3,50.08,305.338
2230,3,50.08,305.338
2231,3,50.08,305.338
2232,3,55.5,306.638
2233,2,75.0,312.0
2234,3,51.0,316.821
2235,3,59.1,319.14
2236,3,56.77,319.331
2237,2,52.1,320.0
2238,2,52.0,320.0
2239,3,56.9,320.062
2240,3,62.0,320.778
2241,2,58.0,335.0
2242,3,71.0,335.0
2243,3,52.0,338.0
2244,2,60.25,339.0
2245,3,69.0,339.0
2246,3,61.9,342.926
2247,3,75.09,350.0
2248,3,60.3,353.66
2249,3,56.81,356.0
2250,3,66.7,359.0
2251,2,54.5,359.9
2252,4,80.0,360.0
2253,3,64.0,360.0
2254,3,80.0,360.0
2255,3,62.0,364.599
2256,3,72.0,365.0
2257,3,61.1,365.99
2258,3,60.64,366.0
2259,3,56.81,366.0
2260,3,60.64,366.0
2261,2,56.0,369.0
2262,3,62.7,374.983
2263,3,61.1,378.21
2264,3,59.0,385.0
2265,3,54.0,385.0
2266,3,62.0,385.331
2267,4,92.15,386.109
2268,4,92.15,386.109
2269,3,58.62,388.0
2270,3,62.0,397.73
2271,3,59.0,405.0
2272,2,67.0,409.0
2273,3,76.4,415.0
2274,3,76.4,415.0
2275,3,68.49,419.0
2276,4,68.48,425.0
2277,2,64.0,430.0
2278,3,57.2,433.29
2279,3,84.0,440.0
2280,3,64.5,445.0
2281,3,60.0,460.0
2282,3,57.2,461.89
2283,4,70.0,470.0
2284,3,57.2,484.77
2285,4,104.2,499.0
2286,4,86.5,499.0
2287,4,92.0,499.0
2288,3,62.56,504.615
2289,4,110.34,520.805
2290,3,59.1,524.512
2291,3,65.87,529.247
2292,3,85.0,545.0
2293,3,100.0,580.0
2294,3,85.0,590.0
2295,4,82.0,614.262
2296,5,93.0,650.0
2297,2,57.0,650.0
2298,4,90.4,675.74
2299,5,128.0,697.0
2300,2,79.19,699.0
2301,4,90.3,738.202
2302,4,94.0,850.0
2303,5,146.5,1429.106
2304,1,35.3,184.0
2305,2,33.53,184.415
2306,2,39.0,210.516
2307,2,37.9,210.914
2308,2,38.5,214.253
2309,2,37.9,214.704
2310,1,28.5,215.0
2311,2,39.26,215.537
2312,2,39.16,225.0
2313,2,38.5,235.0
2314,2,57.0,239.0
2315,2,44.5,240.256
2316,2,47.0,242.0
2317,2,47.5,242.0
2318,2,38.9,243.125
2319,2,45.3,244.574
2320,2,35.0,248.0
2321,3,56.0,249.0
2322,2,51.05,249.0
2323,2,40.8,250.0
2324,2,52.0,255.0
2325,3,48.27,255.831
2326,2,48.28,260.712
2327,2,46.0,265.0
2328,2,51.0,266.0
2329,2,36.0,269.0
2330,2,44.0,269.0
2331,2,61.55,279.0
2332,3,49.1,279.0
2333,3,49.1,279.0
2334,3,49.1,279.0
2335,3,49.1,279.0
2336,2,59.51,280.0
2337,3,61.05,280.0
2338,2,47.7,280.0
2339,2,47.2,280.5
2340,2,47.2,280.5
2341,2,47.2,280.5
2342,2,47.2,280.5
2343,3,51.13,280.704
2344,3,51.13,280.704
2345,3,51.13,280.704
2346,2,49.1,285.0
2347,2,52.6,285.0
2348,2,48.28,285.938
2349,3,57.0,286.951
2350,2,48.28,287.827
2351,2,61.34,289.0
2352,2,44.86,289.0
2353,2,48.18,290.309
2354,2,47.88,293.433
2355,2,48.02,294.291
2356,3,54.3,294.578
2357,2,50.27,295.135
2358,2,57.0,295.303
2359,3,54.7,295.325
2360,2,47.96,297.352
2361,2,50.27,297.724
2362,2,47.31,299.0
2363,3,51.2,300.0
2364,2,50.12,301.998
2365,2,50.23,302.661
2366,2,50.23,302.661
2367,2,45.34,303.0
2368,2,50.0,303.85
2369,2,37.0,305.0
2370,2,56.5,309.0
2371,2,53.0,309.0
2372,2,45.83,310.0
2373,3,50.0,311.3
2374,2,51.3,311.75
2375,3,48.74,313.0
2376,2,53.34,315.906
2377,2,50.58,319.0
2378,1,38.0,320.0
2379,2,50.0,325.0
2380,2,50.41,325.0
2381,3,65.33,325.997
2382,3,65.33,325.997
2383,3,53.5,326.0
2384,2,64.84,330.0
2385,3,48.1,330.0
2386,3,46.0,333.0
2387,2,50.0,336.0
2388,3,64.0,339.0
2389,3,64.0,339.0
2390,2,57.0,340.0
2391,3,57.0,342.0
2392,2,47.0,344.9
2393,3,60.0,346.0
2394,2,44.09,347.0
2395,3,73.95,347.565
2396,2,54.0,348.0
2397,3,67.0,348.333
2398,2,46.7,349.0
2399,3,60.0,350.0
2400,3,62.0,364.0
2401,3,57.0,365.0
2402,3,57.0,365.0
2403,3,77.0,369.0
2404,4,75.0,369.0
2405,3,64.0,369.0
2406,4,63.5,370.0
2407,2,52.0,370.0
2408,4,87.0,374.9
2409,2,56.86,375.0
2410,2,56.86,375.0
2411,3,66.0,375.0
2412,4,82.0,375.0
2413,3,55.2,380.0
2414,3,63.54,381.24
2415,3,64.0,385.0
2416,2,58.17,387.0
2417,3,75.0,399.0
2418,3,68.0,399.0
2419,3,58.0,410.0
2420,3,104.0,415.0
2421,4,72.6,417.0
2422,3,68.49,427.0
2423,3,82.0,429.0
2424,4,83.34,430.0
2425,4,83.34,430.0
2426,2,53.57,449.0
2427,3,68.0,460.0
2428,4,74.0,465.0
2429,2,73.0,470.0
2430,3,62.4,480.0
2431,3,64.9,485.0
2432,4,125.0,499.0
2433,3,76.47,517.79
2434,4,92.0,580.0
2435,4,106.8,620.0
2436,4,105.64,654.651
2437,4,133.5,655.0
2438,4,99.7,699.0
2439,4,113.0,749.0
2440,2,47.0,800.0
2441,4,95.91,899.0
2442,4,123.75,990.0
2443,1,27.63,153.899
2444,1,27.66,164.245
2445,1,19.8,165.0
2446,1,29.28,166.018
2447,1,29.59,167.775
2448,1,30.1,169.162
2449,1,28.52,171.138
2450,1,31.06,173.004
2451,1,30.37,173.716
2452,1,29.27,173.912
2453,1,30.39,174.743
2454,2,31.42,175.009
2455,1,30.12,175.66
2456,1,30.12,175.66
2457,1,29.59,175.704
2458,1,29.59,175.704
2459,1,30.08,176.944
2460,1,29.59,178.663
2461,1,30.46,179.053
2462,1,30.08,179.952
2463,1,32.35,180.19
2464,1,31.03,180.665
2465,1,31.04,180.72
2466,1,32.69,182.901
2467,2,33.43,183.0
2468,1,31.03,183.768
2469,1,32.35,187.925
2470,1,32.35,187.925
2471,1,31.99,189.144
2472,1,32.69,190.612
2473,1,32.85,190.675
2474,1,32.35,191.16
2475,1,32.7,193.938
2476,1,34.03,197.165
2477,1,34.04,197.22
2478,1,33.4,198.71
2479,1,33.4,198.71
2480,1,34.04,200.624
2481,1,33.4,202.05
2482,1,30.35,203.042
2483,1,30.35,209.112
2484,1,36.01,209.856
2485,1,26.0,210.0
2486,1,35.68,210.155
2487,1,31.24,210.87
2488,2,41.85,215.0
2489,2,45.1,216.263
2490,1,35.27,221.848
2491,1,32.99,222.682
2492,3,43.73,224.813
2493,2,37.0,228.16
2494,1,30.06,230.0
2495,2,51.15,231.0
2496,2,34.56,235.0
2497,2,38.9,235.345
2498,1,29.49,240.0
2499,2,43.65,240.0
2500,3,60.0,240.0
2501,2,45.0,240.255
2502,2,36.0,243.0
2503,2,42.67,246.819
2504,2,62.0,247.0
2505,2,44.3,249.736
2506,2,38.0,250.0
2507,2,48.4,251.0
2508,2,45.35,251.693
2509,2,45.8,253.045
2510,2,43.91,254.678
2511,2,44.1,256.001
2512,2,44.1,256.001
2513,2,45.36,257.212
2514,2,45.41,257.485
2515,2,44.3,258.08
2516,2,36.0,260.0
2517,2,49.42,262.668
2518,2,49.42,262.668
2519,2,49.42,262.668
2520,2,44.0,263.0
2521,2,48.0,264.0
2522,2,34.0,265.0
2523,3,50.0,265.0
2524,2,45.68,266.451
2525,2,49.5,268.538
2526,2,49.84,268.638
2527,3,47.0,269.0
2528,3,49.5,270.0
2529,3,49.5,270.0
2530,2,46.9,274.365
2531,2,51.4,275.0
2532,2,47.74,275.937
2533,3,62.72,276.0
2534,1,40.93,276.278
2535,2,48.01,277.416
2536,3,51.73,278.049
2537,2,51.37,279.0
2538,2,51.5,280.0
2539,2,47.62,280.958
2540,2,51.55,282.237
2541,2,51.55,282.237
2542,2,48.69,285.0
2543,2,49.8,285.0
2544,2,49.72,285.946
2545,2,52.45,288.475
2546,2,52.0,289.0
2547,2,75.0,290.0
2548,2,38.82,290.0
2549,2,51.2,292.88
2550,2,45.11,293.215
2551,3,64.0,295.0
2552,3,47.0,295.0
2553,2,51.2,298.0
2554,2,73.3,300.0
2555,2,50.0,300.0
2556,2,45.85,300.318
2557,2,52.05,302.521
2558,2,44.68,303.0
2559,2,52.29,303.543
2560,3,45.0,304.0
2561,3,55.6,304.41
2562,3,48.0,305.0
2563,2,41.0,305.0
2564,2,48.8,305.0
2565,3,54.4,305.184
2566,2,53.63,307.3
2567,2,50.09,308.604
2568,2,59.1,310.0
2569,2,46.0,310.0
2570,3,50.0,310.0
2571,3,59.41,315.764
2572,3,55.65,317.483
2573,2,43.36,319.0
2574,2,47.25,320.0
2575,3,53.8,321.455
2576,2,55.83,322.697
2577,3,59.18,324.011
2578,3,59.18,324.011
2579,3,59.18,324.011
2580,3,52.0,328.293
2581,3,54.24,330.0
2582,2,50.93,331.045
2583,2,50.0,335.0
2584,3,62.3,337.978
2585,3,62.3,337.978
2586,3,62.77,340.527
2587,3,62.77,340.527
2588,3,62.77,340.527
2589,3,62.77,340.527
2590,3,59.19,340.934
2591,3,60.5,341.825
2592,3,60.66,343.032
2593,3,62.2,343.656
2594,3,63.0,345.0
2595,3,60.12,345.169
2596,2,64.0,346.0
2597,2,58.0,347.0
2598,4,58.0,350.0
2599,3,64.0,350.0
2600,3,60.0,350.0
2601,3,74.05,350.0
2602,3,63.66,350.13
2603,4,58.9,353.4
2604,2,58.08,353.707
2605,3,66.79,354.989
2606,3,66.79,358.997
2607,4,82.0,360.0
2608,3,66.79,358.997
2609,4,82.0,360.0
2610,3,77.66,361.119
2611,3,56.65,362.0
2612,3,56.54,365.0
2613,3,56.54,365.0
2614,3,56.54,365.0
2615,3,61.0,365.0
2616,3,58.17,365.889
2617,3,66.0,367.0
2618,3,64.0,369.0
2619,3,60.18,369.0
2620,3,64.0,369.0
2621,3,56.54,369.0
2622,3,68.18,369.877
2623,3,59.2,370.0
2624,2,63.0,370.0
2625,3,64.96,370.528
2626,3,70.0,375.0
2627,4,82.0,375.0
2628,3,67.96,375.48
2629,4,90.03,377.226
2630,4,90.03,377.226
2631,4,75.86,378.0
2632,3,60.9,380.625
2633,3,59.64,381.696
2634,3,59.0,384.0
2635,3,58.0,385.0
2636,3,62.0,385.331
2637,3,84.12,386.952
2638,3,67.27,388.057
2639,4,68.0,388.125
2640,2,41.5,389.0
2641,3,67.27,390.076
2642,3,64.16,391.184
2643,3,64.16,391.184
2644,3,67.0,399.0
2645,2,81.0,399.0
2646,1,72.4,399.0
2647,3,63.2,400.0
2648,3,62.37,403.16
2649,3,59.0,405.0
2650,4,86.72,407.497
2651,4,64.0,415.0
2652,3,66.1,416.43
2653,3,68.7,418.864
2654,3,68.7,418.864
2655,3,62.0,419.0
2656,3,62.0,419.0
2657,2,46.0,420.0
2658,3,75.2,430.0
2659,4,79.39,430.691
2660,3,57.0,440.0
2661,4,89.97,445.0
2662,3,71.58,462.693
2663,4,74.0,465.0
2664,4,75.0,469.0
2665,5,96.0,475.0
2666,3,68.72,479.0
2667,4,74.0,480.0
2668,4,78.99,481.049
2669,4,78.99,481.049
2670,3,85.0,489.0
2671,3,64.8,495.0
2672,4,84.1,496.19
2673,3,78.57,515.0
2674,4,83.5,602.64
2675,3,73.0,620.5
2676,4,119.0,630.0
2677,4,105.2,630.0
2678,4,104.38,646.843
2679,4,104.39,646.905
2680,4,104.39,646.905
2681,4,104.5,647.587
2682,4,89.5,650.0
2683,4,109.66,675.615
2684,4,80.0,680.0
2685,4,108.0,720.0
2686,5,110.95,748.2
2687,4,77.0,770.0
2688,4,94.0,820.0
2689,4,95.91,899.0
2690,3,98.0,910.0
2691,4,86.94,914.97
2692,7,139.7,1243.33
2693,1,27.42,175.0
2694,1,34.0,190.0
2695,1,32.5,195.0
2696,3,49.52,207.984
2697,1,32.38,208.851
2698,3,50.03,210.126
2699,2,42.0,218.0
2700,2,42.16,221.719
2701,2,43.0,227.6
2702,2,33.32,229.908
2703,2,42.4,230.0
2704,1,30.06,230.0
2705,3,57.0,233.0
2706,2,43.95,233.2
2707,1,35.7,235.0
2708,1,39.0,240.0
2709,2,38.0,249.0
2710,2,44.5,249.0
2711,2,43.0,255.0
2712,2,37.33,257.577
2713,2,48.0,259.0
2714,2,48.0,259.0
2715,2,48.0,259.0
2716,3,60.9,259.0
2717,3,60.9,259.0
2718,2,45.03,265.227
2719,2,50.0,269.0
2720,2,36.54,270.396
2721,2,48.0,275.0
2722,3,51.4,280.901
2723,3,54.0,285.0
2724,2,48.52,285.783
2725,2,52.24,293.066
2726,2,52.45,293.72
2727,2,55.0,295.0
2728,2,38.82,295.0
2729,3,47.0,295.0
2730,2,46.4,296.96
2731,2,46.4,296.96
2732,2,52.24,298.29
2733,2,45.34,299.0
2734,3,58.2,299.0
2735,3,47.0,300.0
2736,2,47.95,301.606
2737,2,42.5,306.0
2738,2,42.5,306.0
2739,2,50.09,308.604
2740,2,54.0,310.0
2741,2,46.0,310.0
2742,3,49.79,310.0
2743,2,48.1,314.0
2744,2,50.99,314.149
2745,2,53.0,315.0
2746,3,65.1,315.0
2747,1,38.0,320.0
2748,2,42.0,320.0
2749,3,56.9,320.062
2750,3,56.9,320.062
2751,3,57.0,325.0
2752,2,50.0,325.0
2753,3,65.33,325.997
2754,3,54.8,326.0
2755,3,68.11,326.928
2756,4,58.96,330.176
2757,3,47.0,333.0
2758,3,52.0,338.0
2759,3,57.83,340.619
2760,3,57.83,340.619
2761,4,73.0,345.0
2762,2,56.0,347.312
2763,2,56.0,347.312
2764,2,50.0,349.0
2765,3,65.0,349.0
2766,3,62.0,349.0
2767,3,62.65,349.0
2768,3,62.4,350.064
2769,3,54.93,351.003
2770,3,63.0,351.562
2771,2,54.0,352.0
2772,3,55.22,356.0
2773,3,66.7,359.0
2774,3,60.3,359.69
2775,3,48.0,360.0
2776,2,59.0,362.1
2777,4,75.0,369.0
2778,3,100.77,370.0
2779,3,100.77,370.0
2780,3,100.77,370.0
2781,3,57.04,370.19
2782,3,57.04,370.19
2783,3,66.1,375.0
2784,2,51.39,376.6
2785,2,51.39,376.6
2786,2,51.39,376.6
2787,3,64.1,379.0
2788,5,84.0,380.0
2789,3,59.0,384.0
2790,3,66.1,385.0
2791,4,68.0,388.125
2792,3,89.0,390.0
2793,3,60.41,395.0
2794,3,65.89,399.0
2795,3,62.37,403.16
2796,3,82.0,422.0
2797,3,57.2,424.71
2798,3,68.65,429.886
2799,2,64.0,430.0
2800,3,75.2,430.0
2801,3,70.0,430.0
2802,3,70.0,430.0
2803,3,57.2,433.29
2804,3,66.01,445.195
2805,2,65.0,449.0
2806,2,63.2,450.0
2807,3,70.0,455.0
2808,3,66.67,457.023
2809,3,57.2,461.89
2810,3,63.0,470.0
2811,3,65.0,470.0
2812,3,69.2,479.0
2813,3,64.71,480.0
2814,3,57.2,484.77
2815,4,74.0,489.0
2816,3,86.0,489.0
2817,3,78.5,494.55
2818,3,66.2,499.0
2819,4,101.0,499.0
2820,4,124.31,499.0
2821,3,62.56,504.615
2822,3,59.1,524.512
2823,4,97.0,530.0
2824,2,54.0,550.0
2825,2,54.0,550.0
2826,2,64.78,550.0
2827,4,85.0,590.0
2828,5,126.0,599.0
2829,4,87.95,638.725
2830,4,104.38,646.842
2831,4,105.83,655.828
2832,4,90.4,675.74
2833,4,126.0,695.0
2834,4,90.3,738.202
2835,4,146.5,1388.088
2836,5,146.5,1429.106
2837,2,42.7,175.07
2838,1,32.4,176.778
2839,1,32.4,176.778
2840,1,32.4,176.778
2841,1,43.69,180.0
2842,2,33.01,181.555
2843,2,33.15,182.325
2844,2,33.38,183.59
2845,1,35.23,184.605
2846,1,35.23,184.605
2847,2,30.0,187.0
2848,1,32.0,193.0
2849,1,28.76,193.546
2850,1,28.76,193.546
2851,1,29.02,195.562
2852,1,29.14,196.102
2853,1,29.16,196.303
2854,1,31.0,199.95
2855,2,37.33,205.0
2856,2,38.3,206.82
2857,2,45.0,206.955
2858,2,38.2,210.1
2859,2,39.2,211.68
2860,2,39.2,211.68
2861,2,39.2,211.68
2862,2,38.2,212.01
2863,2,38.2,212.01
2864,2,38.2,212.01
2865,2,39.3,212.22
2866,2,39.3,212.22
2867,2,39.3,212.22
2868,2,38.3,212.565
2869,2,39.2,213.64
2870,2,39.3,214.185
2871,2,39.43,214.894
2872,2,39.43,214.894
2873,2,39.2,215.6
2874,2,39.2,215.6
2875,2,39.2,217.56
2876,2,39.2,217.56
2877,3,54.6,225.0
2878,2,37.0,228.16
2879,2,42.0,230.0
2880,2,38.9,235.0
2881,1,31.7,235.0
2882,2,43.95,237.6
2883,2,53.75,239.0
2884,2,53.75,239.0
2885,2,36.65,240.058
2886,2,44.5,240.256
2887,2,44.5,240.256
2888,2,44.5,240.256
2889,1,39.16,246.708
2890,2,38.9,247.015
2891,1,39.16,248.666
2892,2,37.13,248.771
2893,2,44.24,250.345
2894,2,41.0,250.92
2895,2,44.52,254.106
2896,2,47.1,254.34
2897,2,47.1,254.34
2898,2,47.1,254.34
2899,2,44.24,254.783
2900,2,45.43,254.797
2901,2,47.2,254.88
2902,2,47.2,254.88
2903,2,51.35,255.0
2904,2,47.0,256.0
2905,2,47.1,256.695
2906,2,47.1,256.695
2907,2,47.1,256.695
2908,2,47.1,256.695
2909,2,47.1,256.695
2910,2,47.1,256.695
2911,2,47.1,256.695
2912,2,44.24,256.998
2913,2,44.26,257.112
2914,2,47.2,257.24
2915,2,47.2,257.24
2916,2,49.67,257.291
2917,2,43.54,257.299
2918,2,45.4,257.588
2919,2,48.7,258.11
2920,2,45.69,258.148
2921,2,45.69,258.148
2922,2,52.0,259.0
2923,2,41.7,259.0
2924,2,34.74,260.0
2925,2,34.74,260.0
2926,2,48.7,260.545
2927,2,45.76,262.056
2928,2,48.8,263.52
2929,2,48.8,263.52
2930,2,48.8,263.52
2931,2,46.9,264.0
2932,2,49.0,264.6
2933,2,39.43,265.0
2934,3,46.0,265.0
2935,3,47.4,265.0
2936,2,49.2,265.631
2937,2,49.2,265.631
2938,2,48.8,265.96
2939,2,48.8,265.96
2940,2,48.8,265.96
2941,2,47.1,266.115
2942,2,47.2,266.68
2943,3,47.0,269.0
2944,2,42.0,269.0
2945,3,54.6,269.0
2946,2,43.74,275.562
2947,3,61.0,280.0
2948,3,61.0,280.0
2949,2,48.23,280.256
2950,3,52.4,280.34
2951,3,52.4,280.34
2952,3,52.4,280.34
2953,2,48.65,281.684
2954,2,48.24,282.73
2955,3,58.0,282.78
2956,3,51.72,283.167
2957,3,53.5,283.55
2958,2,54.3,284.532
2959,3,54.3,284.532
2960,3,54.3,284.532
2961,3,54.3,284.532
2962,2,64.0,285.0
2963,3,53.5,286.225
2964,3,53.5,286.225
2965,3,54.3,287.79
2966,3,54.3,287.79
2967,3,54.3,287.79
2968,3,54.3,287.79
2969,3,54.43,288.479
2970,2,43.78,288.948
2971,3,54.0,290.0
2972,2,75.0,290.0
2973,2,51.0,290.0
2974,2,44.04,290.664
2975,2,44.04,290.664
2976,2,52.24,293.066
2977,3,54.0,295.0
2978,3,54.3,295.935
2979,3,50.4,296.0
2980,4,53.0,299.0
2981,4,53.0,299.0
2982,2,73.3,300.0
2983,2,56.0,300.0
2984,3,62.0,304.307
2985,3,55.6,304.41
2986,3,54.4,305.184
2987,3,50.08,305.337
2988,3,51.89,306.151
2989,3,55.5,306.637
2990,3,55.5,306.637
2991,3,55.6,307.19
2992,3,55.6,307.19
2993,2,50.09,308.604
2994,2,51.0,309.0
2995,2,52.0,309.0
2996,2,59.1,310.0
2997,3,56.4,311.61
2998,3,56.4,311.61
2999,3,56.4,311.61
3000,3,60.0,312.0
3001,3,70.1,315.0
3002,3,48.75,316.875
3003,3,57.29,318.904
3004,2,50.15,319.104
3005,3,64.0,320.0
3006,3,64.0,320.0
3007,3,51.09,321.356
3008,3,51.09,321.356
3009,3,51.09,321.356
3010,3,62.0,321.9
3011,3,64.64,322.554
3012,2,49.94,322.812
3013,2,53.34,323.538
3014,3,78.0,323.999
3015,3,71.0,323.999
3016,3,57.31,324.704
3017,3,57.3,324.706
3018,2,54.5,325.0
3019,3,62.2,325.928
3020,2,44.27,326.2
3021,3,51.89,326.907
3022,3,62.4,326.976
3023,3,62.4,326.976
3024,3,58.3,327.938
3025,3,58.62,328.72
3026,3,68.0,329.0
3027,3,60.31,329.126
3028,3,62.4,330.72
3029,3,62.4,330.72
3030,3,64.4,331.78
3031,3,60.29,331.98
3032,3,60.29,331.98
3033,3,60.29,331.98
3034,2,49.62,332.41
3035,3,62.2,332.77
3036,3,62.2,332.77
3037,3,59.51,333.851
3038,3,59.51,333.851
3039,3,58.62,334.59
3040,3,63.2,334.96
3041,2,56.0,335.0
3042,3,62.2,335.88
3043,3,62.2,335.88
3044,3,62.2,335.88
3045,3,60.0,336.0
3046,3,63.2,338.12
3047,3,63.2,338.12
3048,3,63.2,338.12
3049,3,63.2,338.12
3050,3,63.2,338.12
3051,3,64.6,338.504
3052,3,63.3,338.655
3053,3,63.3,338.655
3054,2,50.0,339.0
3055,2,75.0,339.0
3056,2,43.35,339.0
3057,2,53.02,339.328
3058,3,60.19,339.583
3059,3,53.9,340.0
3060,3,63.2,341.28
3061,3,63.2,341.28
3062,3,63.2,341.28
3063,3,64.4,341.32
3064,3,64.4,341.32
3065,3,63.3,341.82
3066,3,63.3,341.82
3067,3,63.3,341.82
3068,3,63.3,341.82
3069,3,63.3,341.82
3070,3,63.3,341.82
3071,3,57.19,343.0
3072,3,64.4,344.54
3073,3,64.4,344.54
3074,3,64.4,344.54
3075,3,63.3,344.985
3076,3,63.3,344.985
3077,3,64.02,345.87
3078,3,63.76,348.12
3079,3,64.02,349.537
3080,3,64.02,349.537
3081,3,57.32,349.652
3082,2,55.0,350.0
3083,2,55.0,350.0
3084,3,63.3,354.48
3085,2,43.0,355.0
3086,3,63.68,356.944
3087,3,63.68,356.944
3088,3,63.3,357.645
3089,3,65.0,359.0
3090,3,60.61,359.0
3091,3,75.09,359.0
3092,3,59.6,360.0
3093,3,66.8,360.72
3094,3,66.8,364.261
3095,4,80.0,365.0
3096,1,28.0,365.0
3097,4,82.0,366.0
3098,3,67.25,367.089
3099,3,66.8,367.799
3100,3,64.5,370.0
3101,3,64.5,370.0
3102,3,59.2,370.0
3103,3,63.9,370.0
3104,3,56.02,374.0
3105,3,66.1,375.0
3106,3,67.0,375.0
3107,3,58.63,379.0
3108,3,60.53,389.0
3109,3,63.85,389.293
3110,3,63.9,389.598
3111,3,63.9,389.598
3112,4,78.0,390.0
3113,2,55.0,395.0
3114,3,55.7,395.47
3115,2,52.0,400.0
3116,3,62.37,403.16
3117,3,65.0,407.0
3118,4,76.9,407.57
3119,4,76.9,411.415
3120,4,76.9,411.415
3121,3,67.13,416.173
3122,4,68.54,421.11
3123,3,82.0,429.0
3124,3,90.0,430.0
3125,4,84.0,430.0
3126,3,62.4,436.8
3127,3,62.4,436.8
3128,4,73.36,441.308
3129,3,64.5,445.0
3130,3,64.5,445.0
3131,3,94.0,450.0
3132,3,70.0,450.0
3133,2,73.89,450.0
3134,4,87.0,450.0
3135,4,74.0,465.0
3136,2,49.9,467.813
3137,3,79.0,480.0
3138,3,71.42,480.0
3139,3,74.0,481.0
3140,3,74.0,481.0
3141,3,74.0,481.0
3142,3,74.0,481.0
3143,3,102.27,485.0
3144,3,65.4,485.0
3145,3,83.0,499.0
3146,4,88.0,499.0
3147,2,70.0,530.0
3148,2,70.0,530.0
3149,4,90.0,560.0
3150,3,81.04,563.228
3151,4,83.6,593.56
3152,5,126.0,599.0
3153,4,82.0,649.0
3154,4,104.0,650.0
3155,4,133.5,655.0
3156,4,105.83,655.829
3157,4,84.0,660.0
3158,4,90.4,675.74
3159,2,54.0,719.0
3160,5,153.0,790.0
3161,7,109.0,799.0
3162,4,106.9,865.89
3163,4,111.02,920.0
3164,5,125.0,1052.52
3165,14,400.0,1999.0
3166,1,34.0,190.0
3167,1,34.0,190.0
3168,2,38.0,192.67
3169,2,36.2,197.8
3170,1,31.0,198.4
3171,2,36.42,200.31
3172,2,37.1,201.268
3173,1,35.0,210.0
3174,2,56.11,215.0
3175,2,29.0,220.0
3176,1,34.65,226.958
3177,1,34.65,228.69
3178,2,47.8,229.211
3179,2,44.52,230.221
3180,2,43.74,231.385
3181,2,43.76,233.2
3182,1,31.17,235.0
3183,2,43.95,237.6
3184,2,43.95,237.6
3185,1,24.2,237.83
3186,2,44.32,241.1
3187,2,36.65,241.89
3188,1,29.0,249.0
3189,2,62.0,249.0
3190,2,37.46,249.109
3191,2,41.0,250.0
3192,2,39.36,251.904
3193,2,38.8,252.2
3194,2,45.8,253.045
3195,2,39.36,253.872
3196,1,28.42,254.0
3197,2,38.8,254.14
3198,2,49.67,257.29
3199,2,42.0,259.0
3200,2,34.0,265.0
3201,3,49.45,271.975
3202,3,49.48,272.14
3203,3,49.76,273.68
3204,3,50.02,275.11
3205,1,40.93,276.278
3206,3,56.92,278.908
3207,2,44.0,290.0
3208,3,52.81,290.455
3209,2,48.0,295.0
3210,2,51.0,297.4
3211,2,60.0,299.0
3212,2,60.0,299.0
3213,3,49.0,299.0
3214,2,38.0,304.0
3215,3,56.68,306.404
3216,3,50.63,308.691
3217,2,39.0,310.0
3218,2,47.95,311.196
3219,4,70.1,315.0
3220,2,50.2,317.77
3221,3,66.4,318.025
3222,3,66.4,318.025
3223,3,66.4,318.025
3224,3,66.4,318.025
3225,3,66.4,318.025
3226,3,46.4,325.0
3227,2,49.79,325.0
3228,3,51.09,326.465
3229,3,66.0,328.0
3230,3,63.7,329.0
3231,3,47.0,333.0
3232,3,46.0,333.0
3233,4,64.1,333.333
3234,3,59.9,335.105
3235,3,51.56,338.0
3236,3,65.7,341.574
3237,3,58.4,344.0
3238,3,62.0,349.0
3239,3,55.0,349.0
3240,3,55.0,349.0
3241,3,55.0,349.0
3242,3,55.0,349.0
3243,2,76.0,350.0
3244,2,54.0,351.9
3245,3,67.7,351.972
3246,4,58.9,353.4
3247,2,51.0,355.0
3248,3,58.0,356.0
3249,2,58.0,359.0
3250,3,54.0,360.0
3251,2,59.0,360.0
3252,2,60.0,360.0
3253,2,51.7,361.9
3254,3,57.0,364.7
3255,2,53.0,365.0
3256,3,70.7,367.654
3257,3,70.7,367.654
3258,3,55.13,369.0
3259,2,54.0,369.0
3260,4,64.5,369.0
3261,3,59.57,375.0
3262,3,59.1,375.0
3263,3,60.0,380.0
3264,4,92.15,386.109
3265,4,92.15,386.109
3266,3,84.2,387.387
3267,3,65.7,387.63
3268,3,64.09,390.756
3269,3,64.5,393.0
3270,3,71.81,395.0
3271,2,49.2,395.0
3272,4,81.63,395.906
3273,3,56.7,397.54
3274,3,58.51,398.0
3275,3,65.89,399.0
3276,2,55.2,402.307
3277,4,63.5,410.0
3278,3,67.0,413.0
3279,3,67.0,413.0
3280,3,63.0,420.0
3281,2,77.54,422.0
3282,4,83.0,430.0
3283,2,48.22,433.98
3284,5,95.7,435.0
3285,5,95.7,435.0
3286,5,95.7,435.0
3287,4,75.44,436.444
3288,3,69.61,439.0
3289,3,71.0,450.0
3290,2,75.0,450.0
3291,4,65.0,455.0
3292,3,66.0,455.3
3293,3,82.99,465.0
3294,3,74.13,465.0
3295,3,66.0,468.5
3296,3,88.2,469.0
3297,5,86.0,470.0
3298,3,65.4,485.0
3299,4,102.1,485.0
3300,2,58.0,490.0
